id	document	label
1158609	프렌즈와는 또 다른 느낌, 편집과 구성이 존경스러운 작품	1
5494052	이소룡 탄생 70주년 기념작품! 그가 살아있었다면 액션의 역사가 바뀌었을듯.	1
1514897	지금보면 유치하겠지만 그땐 꽤 괜찮았죠.영화분위기가 특이한게 좋더라구요	1
9406818	아버지와는 다른 임종을 거두는(똥개두마리만 곁에 맴도는)마이클..	1
5162043	현실적인영화	1
9472381	드라마...정말감동?입니다.김상중선생님눈빛!어떻게말보다눈빛이말을하는지 모두고생많으셨어요~~~당신들이 그자리에있었기에작품이나오는겁니다.초반에무서워서드라마보면서도놀랐었는데...해피앤딩이라더 후련한것같네요~~~!모두고생하셨습니다.드라마잘봤습니다.	1
9721124	대학시절 극장에서 처음 보았을 때 감동을 잊을 수가 없었다. 시간이 많이 지난 후에 다시 보아도 내가 왜 이 영화를 그토록 좋아하는지 볼 때마다 깨닫게 되곤 한다. 내용도 좋고 영상도 아름답고 두 배우의 연기는 더욱 좋았다. 평점을 보고 놀라서	1
8670592	갈피를 못잡는 내 청춘에 작게나마 위로가되주는 영화	1
7957976	한 역사에 인물을 이만큼 잘 표현한 영화가 또 있을까? 물론 전쟁 영화가 중점인 사람들은 반드시 재미없었다는 결론이 나오지만 한 사람의 역사를 보는 기준점에서 생각하면 그래도 괜찮지 않았을까라는 생각이 있다.	1
9382705	이은주님!잘 계시죠?조금만 기다려주세요.그런데 지금 보고싶어 너무 슬퍼요ㅠㅠ	1
7446190	소재가 정말 기발했고 헐리웃 애니 특유의 재미도 느낄수있어서 좋았습니다	1
3098611	최고다~ 이 영화와 유사한 멕시코 영화 '아모레스 페로스'와 비교해서 보시길~	1
9152062	짐캐리처럼 연기하는사람은 아마 없을것같다	1
5811683	이거 어렸을때 영화관에서 봤는데 지금까지도 기억이 나는.. 감동적이였던,,,.	1
9559692	군대에 구타가 없어지면 기어오르는 쫄따구들만 득실거린다..	1
679264	난 참 마지막 장면이 좋더라..	1
9917692	탕웨이 진짜 이쁘다 영화도 좋고	1
183350	수작이 었다.	1
363070	김정현의 김정태.. 너무 좋았습니다!!!	1
8933262	정말이지 이 영화는.... 말로 표현할 수 없습니다. 꼭 보세요.	1
3581291	왜이게 평점이 9점을 안넘는지 멜깁슨 최고의 영화	1
7684134	헷	1
8085557	상영관이 많이 없는게아쉽ㅠㅠ	1
7442828	완벽	1
8606130	다이애나 생의 일부분이라도 알게되어넘 조앗네요	1
8558629	좋았어 !! 기대이상이였어 !!! 나중에 다시 보고 싶게끔 만드는 영화야 !!!	1
5655574	늘 감동이었네요..	1
3025998	연기,각본,음악,연출,영상,최강입니다. 특히 진실누나,준호형연기력! 10점만점에10점!	1
9281620	배울점이많은영화ㅋㅋ	1
5040767	정말 재미잇어요ㅜㅜㅜ	1
5529985	너무나도 사랑스러운 베티. 르네젤위거의 매력을 맘껏 즐길수 있었네요.	1
9321116	강우석의 감독 데뷔작, EBS에서 하길래 봤는데, 황당하게 웃기는 영화. 이런식의 로맨틱 코미디는 처음 본다. 잘생긴 최재성을 칠득이로 만들어 버리는 감독의 역량, 인정!	1
9472174	전쟁의 아픔을 정말 잘드러낸 영화, 감명깊게봤네요	1
9699684	사람들이 나를 찾아줘 랑 엄청 비교하면서 까내리는데 전 오히려 이 영화가 더 재미있었습니다. 처음부터 굉장히 집중하면서 끝까지 본 거 같아요. 몰입력이 장난 아닙니다.. 특히나 엔딩 장면이 정말 인상 깊었어요.. 잔잔한 스릴러쯤 되는 듯	1
7678462	포스터가 눈에 띄어서 보게 됐고~ 기대없이 봤는데, 생각보다 좋았던 것 같음~!	1
6869039	결말이 신선하고 약간 놀랐음...	1
2184679	시대정신	1
9256079	16까지 해요!!!제발!!너무 알차게 재밌음ㅠ	1
6731642	밑에랑 같으므로 10점	1
9848295	10년만에 다시봐도 명작이네.. 점수가 이렇게 낮은 이유를 모르겠다.	1
8602438	한시도 긴장을 멈출수 없다	1
9974929	4번정도 봤습니다. 그래서 알았습니다.	1
6924634	몸이 마음처럼 움직여 주지 않는 지체장애우들의 혼신의 노력과 열연이 돋보이는 영화였다	1
10214829	2007년 시즌 1때부터 즐겨본 유저입니다. 영애씨 나이도 저랑 비슷한 또래라 많이 공감갔는데요. 정말 오랫동안 기다린 드라마네요. 부디 초심 잃지 말고 재밌는 드라마 부탁드립니다. 응원하고 또 사랑합니다. 부디 예전 막돼먹은(?)영애씨가 보고싶네요	1
8827522	이런 스핀오프 영화 언제든지 환영이다	1
5054168	본지 10여년이 훨씬 지났지만 아직도 가슴깊이 여운이 많이 남는 영화.	1
7948004	정말 잘 만든 드라마 인것 같아요. OST도 정말 서정적이라 좋구요. 강추~	1
9872715	행복은 주는만큼돌아온다. 아멜리에가 장님분도울땐 정말많은것을배운..우리가 가슴속에 지니고있어야하는 배려와 기적, 당연한메시지를 독특한 모습으로 담은 어른동화같은 환상적 영화. 순간의 사랑보다 확신이드리운 사랑은 더욱 가슴벅차게 다가오는듯	1
9782173	다시 보고싶은 영화네요~~^^	1
6909765	인생을 가장 잘 느끼게 해준 영화	1
9702353	최고다진짜 꼭 보세요.	1
8654973	시사회 다녀왔는데! 시간이 후다닥 지나갔어요! 많은걸 생각하게 만든 영화인거 같습니다!	1
9971458	사랑이라는 주제를 다루는 방식이 신선했다!	1
9904269	며칠 전에 리마스터링으로 다시 봤는데 알고 봐도 숨막히게 재밌다.. 브래드피트의 젊은 모습이 아련하네 시간 참 잘 가	1
9225662	실화라고해서인지 더 재밋네요~	1
25791	아 자막없습니다 ㅡ,.ㅡ;; 그냥 영화액션은 재밌는데 중국어는 잘;ㅡㅡ;	1
7564644	아쉬움이 많았지만 볼만했던 영화 리메이크 했으면	1
3300522	여주인공 진짜 예쁜것같아요	1
10119930	OBS에서 방영해줘서 오랫만에 봤지만 이건 수작이지	1
8170411	못난이 주의보를 보고 있으면 저에게 힘과 용기,웃음을 줍니다 공준수의 해맑은 모습에서 힘들게 사는 자신이 한번쯤 기분좋게하며 살아가는데 힘을 얻습니다 이제 끝나면 무슨낙으로 하루를 보낼까 생각이 드네요.남은시간 화이팅!!	1
9092961	국민들의 숨은괄호 기호 5번 무소속 조국입니다	1
2483137	옛날 영화지만 지금 봐도 상당히 신선하군요. 알란 파커 답습니다.	1
7976267	애니어그램이랑 연결지어보면 좋아요 전재밌게봤어요	1
7942455	네가원한다면?평점줄께	1
9296135	이 멋지고 예쁜 영화가 별점 6점대라니.. 후.. 10점 남기고 갑니다	1
7235717	정말 이런거 딱 내스 타일이다. 너무 재미있다.ㅋㅋㅋ.유쾌하고.ㅋㅋㅋㅋ.완전 좋아.ㅎㅎㅎ	1
6021194	정말 아름답고 감동적인 영화....이런 영화야말로 평점10점 받을 자격이 있다.	1
3979058	대한민국 리얼리티네..ㅋㅋ	1
5958562	진실은 카메라를 무작정 들이댈 때보다 한 발짝 비켜섰을 때 더 고통스럽게 다가온다	1
8900205	개꿀잼....특히 자동차추격씬....소름...	1
10105707	잘만들어진 영화라고생각한다 평점이 생각보다 낮네	1
9086077	It was very good!!!	1
10276666	올해 최고의 작품입니다.	1
7280681	방 안에서 혼자 불끄고 봤는데~~ 정말 섬뜩하고 내용만으로도 충격을 주는 것에 대해 잊을 수 없다!!!	1
9935727	감동 스릴 아이들의 연기까지 정말 재밌게 봄!	1
5866216	이들처럼 모두가 행복했으면 좋겠다..,	1
6223174	나는 1편보다 더 나았던데????	1
7383866	누군가는 잃고, 누군가는 벌고, 또 누군가는 죽는 게임. 그리고 끊임없이 반복되는 삶과 기억의 굴레. 하지만 시작할 때부터 영화는 이미 심각했고, 지루했다. 다 본 후 생각해보니 그럴 수밖에 없었겠다 싶다. 넓고 얕은 재미, 길고 깊은 여운.	1
6654687	짜증스럽고 부정하고 싶지만 어쩔수 없이 나와 닮은 그녀와 함께한 여름 휴가. 처음 본 에릭로메르가 낯설지 않다.	1
9433580	그냥 최고! 아직 모창할 원조가수는 많다는 행복한 생각을 해본다^^는히든싱어4에는 임재범 형 안나오나요?	1
10276702	곧2편 개봉인데 꼭보시길 완전잼	1
7036155	...	1
7100707	잼있네요	1
5284362	원작을 감안하면 10점 줘야지	1
10177453	노래가 이렇게 좋을 수가 있나..	1
273893	맨밑에 님 수준참..-_-; 이런 수작을 단지 야한장면 보려고..	1
9739911	영화를 안본 사람들의 평점 무조건 1 그리고의 답변:: 1점도 아깝다 또는 0점은 없냐?	1
9919870	감정이입을 해서 울고 웃었네요~~이런 영화는 정말 힐링 영화~~마지막 ost hold on도 정말 좋네여~~굿~~!!	1
7941892	굿...^^	1
9394891	특히 이제훈오빠랑 강소라언니의 찰떡궁합이 ㅎㅎㅎㅎ 너무 보기좋았어요~~	1
1254968	넘 가슴아픈 사랑이야기	1
10108776	음 테이큰 이상이었다.	1
10127416	최고의 영화 탄탄한 시나리오	1
7314074	jin1****님처럼 저도 동생때문에 7번방의 선물 보려다가 이거 봤는데 기대 이상으로 재밌었어여~짱!	1
1213879	오랫만에 본 멋진 영화...	1
6644017	10점될려다가 아쉽게 9점된 영화~ 아쉬워...	1
8644956	감동스토리 꼭 봐야할영화	1
6126495	스릴있고 액션스케일큼 작접봐야됨	1
9663021	스필버그 영화의 과도기	1
9895115	다양한 생각을 자연스럽게 인정하는 일본 그래서 문학이 발전하고 기발한 애니매이션도 많은것 같다...	1
8131215	이정도면 한국산 블랙코미디 명품	1
8503528	20대 후반남잔데여 ㄹㅇ 갸재밌음 전개빠르고 공감도많이되고 캐릭들도좋고 ㅎㅎ 수준급 웰메이드드라마!!	1
8056220	재밋네ㅋㅋ 적당희 웃기고	1
9834415	삶과 죽음을 미국식으로 편하게 풀어낸 수작. 감동적인 유작 비디오 장면..아이를 가진 부모라면 정확하게 이해할 수 있을 듯	1
9124641	훌륭한 리빌드. 전설의 서막.	1
7804104	이런영화는 꼭 봐야합니다 10점도 모자르다 재미없을줄 알았는데 감동적이고 재미있어요 꼭 꼭 꼭 보세요	1
9914447	정말 기억을 지워주는게 있다면 상처를 받은 사람의 기억은 그대론데 상처준 사람은 상처준기억을 지운다면 상처받은 사람이 얼마나 슬프고 괴로울까 차라리 둘다 기억을 지우는게....어찌됐던 우리뇌에 자리잡은 기억들은 아픈추억이더라도 모두 소중하다..	1
2168202	공포스럽지 않지만... 독특한 설정과 흥미있는 구성	1
5838744	무사백동수정말재미있었어요. 그래서아직도무사백동수앓이를하고있는한소녀랍니다.	1
10099080	볼수록 재미있어요 제일 좋아하는 로맨스 영화	1
9689940	진짜 잘 본 영화인듯...	1
8910484	정말 지금 다시 봐도 잘 만든 영화다. 후속편이 안 나왔다는게 아쉬울 정도.. 이연걸 주연 영화 중에서 베스트 3 안에 꼽는다.	1
7772300	거짓이 넘쳐나는 세상에 실제상황으로 어떤 대작보다 진정한 감동을 줍니다.부산에서는 가톨릭 센타에 있는 영화관에서 하던 데 일부러 시간을 내어서라도 볼만한 가치가 있습니다!!!	1
2555671	고등학교 때 본 최고의 멜로영화! 이 영화 보고 장국영을 좋아하게 됐죠! ^^	1
7175743	인물들 행동을 조금만 살피면 영화가 굉장히 재밌게 느껴질것. 이 영화는 직접 나서서 이 사람이 이런 생각을 하고있다 말하지는 않아도 인물의 감정은 확실히 드러내고있다.전개가 오바하지 않는점이 너무좋다. 페이스 조절이훌륭!무게가적당!잘 만들어진 영화다.	1
9846394	너무 잼나게 봣어요 ~~	1
8175057	영화를 보는 내내 밴토마스의 묵직한 책임감이 느껴졌다.	1
10277241	너무 너무 재미있어요 다시 보고 싶어요 하정우 짱!	1
9579589	내용전개가 억지스러운게 좀 있지만 소소하게 웃을만하고 김옥빈 춤추는거 진짜 이뻤다	1
3968181	최고의 작품!! 더이상 무슨 말이 필요해?!!..	1
6317656	초호화 캐스팅! 다시 없을 육해공의 거대한 스케일~! 29년만에 HD로 보니 감개무량!!	1
5260906	Tanakaりえ様.ガンダム見たいですね.ウングワンヨルシムヒします.	1
4900651	평점올리게10점일단줌ㅋ존나무서움 제가공포영화는많이보는데 그해여름이게젤무서웟음	1
9882602	아..이영화 정말 잘 만들었지..생각하니 가슴이 퍽차다	1
3072995	가슴아프지만... 이토록 뜨거운 순간을 위해 사랑은 할만하다..	1
5996057	아련돋네.	1
9616470	저 별엔 미래가 없어...	1
6498639	초등학생때 부터 미친듯이 사랑했던영화. 평점 상상이상으로 낮네... 마지막이 너무나도 찡했어..!	1
6364767	3보다 재밌는데?	1
3605798	나오코 감독의 영화는 뭔가 따라하고 싶어하게 하는 영화. 이번엔 바가지 머리?	1
6150064	제또래애들은 드림하이만봐서ㅡ.ㅡ 근데이게진짜짱이라는!!자이언트급이당	1
8363132	진짜 괜찮은데.. 휴 가슴이 답답해질정도로 많은 생각하게 되네요	1
1633210	에릭연기는 갈수록 늘어남~ㅎㅎ	1
5552267	척박한 삶속에 한잔의 커피같은 영화...너무 좋다!	1
10133089	좋아~나도10점준다~	1
9450450	나니아연대기는 판타지에 성경적인 것을 살짝 접목시켰다고 볼 수 있어요.	1
7343762	미친 영화다. 날 미치게 만드는.	1
6318530	김민정 진짜 이쁘고 연기도 잘하는 훈녀다.	1
9554548	왜 갑자기 이 영화가 생각났을까? ㅎㅎ	1
10113421	ㅎㅎㅋㅋ꿀잼 완전 짱!짱!짱!	1
8827730	영화내용은 사실별거 없지만 보고나면 생각을 많이하게 되는 영화임. 재미있기도 하고, 결론은 무엇이냐 하면 빨갱이들이 아무것도 모르는 사람들 선동해서 비참한 결과를 낳게 한다는 내용임. 복수심에 불타는 이북출신들도 나오는데 다 역사적인 사실임.	1
8622367	단디하세여~~~282828	1
9205569	2등병때 부대에서 봤는데 군바리들 눈물이 그렁 그렁..	1
10259304	w=재밌게뵜어요 역시 숀펜! 완전 섹시해요	1
9853333	벙커에서 수천마리때와의 싸움은 정말명작 수십번은본듯..	1
2245382	나름대로 호화캐스팅?ㅋㅋㅋㅋ	1
8569855	여태 봤던 고수의 연기 중 제일 좋았던 작품인듯 싶습니다. 이 영화 정말 미친 이야기다..	1
9645374	주인공에게 그가 그토록 갈구하던 다음날이 오는 동시에, 더 나은 내일을 바라면서도 아무것도 하지 않은 오늘, 지금의 깨어남을 가능케 해준다. 오늘은 여지없이 지나가고 내일은 언제나 오겠지만 지금 숨쉬고 있는 '나'라는 존재만이 제자리이며 영원하다.	1
5651033	다시보고 다시보고 또...	1
8493515	기성세대가 스타워즈로 꿈을 키웠다면 현제의 청소년들은 이걸 보고 꿈을 꾸었으면...	1
9554178	진짜 이거 보면서 울었다	1
6927034	고등학교때 보고 지금에서 생각난 영화 참~그땐 눈물 콧물 흘리면서 봤는데짐 보면 나올라나.. 하긴 세월이 많이 흘렀지 아마 짐 시대하곤 스토리자체가 뻔하니깐 하지만 지금도 잊혀지지않는장면은 주인공이 공부하는장면과하늘도 갈라놓지 못한 그들의사랑	1
745578	어릴때 재밌게 봤었다.ㅋㅋ	1
6887147	이 영화가 왜 망했지 난 진짜 너무 웃긴데..ㅋㅋㅋㅋㅋㅋㅋㅋㅋ내가 젤 좋아하는 한국 코미디 영화 박중훈 차태현 최고 @_@	1
4902791	클레이 애니는 언제나 놀라워!	1
6346881	거장의 매혹적인 걸작	1
1905294	톱스타들의 망가짐.. 볼 수 없었던걸 보여준거 같다	1
5280	흑인 특유의 신나는 음악이 너치는 영화..이제시대의 우리와 닮은..	1
6185210	15가지 버전을 준비할 만큼 철저하게 한재타를 표현하고 싶어했던 김수현의 첫 작품^^	1
8669588	영상이 정말 예쁘다유지태 짱	1
3877499	최고임	1
7173057	케이트베킨세일의 절도있는 액션과 절제된 섹시미가 압권..	1
1736354	소통의 단절. 1류와 3류의 허구성.	1
2036811	좋지 않았어?? 숨겨진 명작...!!	1
9339770	과학의 발전이 악용됐을때 인간의 존엄성을 어디까지 해칠수 있는지 보여줬던 아주 잘 만들어진 영화인것같아요. 시간순이 아니고 과거가 중간에 들어가있어서 예상치 못했던 반전도 있었고.. 암튼 잘 봤음 역시 페드로 알모도바르네요	1
3055591	대체 뭐가 역겹다는거? 유쾌하고 재밌음	1
10139821	잘만들었네여..무섭긴하네여	1
6994347	이거보고 우연히 쓰리데이즈 봤는데. 역시 원작인 이영화가 몇 수는 위군요~!!! 쓰리데이즈 넘 이 영화에 비해 긴장감도 떨어지고 늘어지고 불필요한 대사도 많고. 깊이도 약하네요.	1
6821931	너무 재밋엇어요 보면서 좋은느낌도받앗고 ㅎ햇님이누나 매력잇어요 ㅋㅋ	1
6203253	4일만에 다봤는데 조인성 뿐만 아니라 주연 및 조연 모두 연기력 짱!	1
1565467	미국 영화 사상 최고의 코메디(영어로 보세요)	1
6343847	세계의 최고의 프로그램은? 런닝맨 정답입니다.	1
2924525	아버지는 게임 중독에 빠져 코스프레를 하고 형들은 5인조 락밴드	1
460016	광택제 뿌려	1
4385233	판타지적이고몽환적인.......ㅋㅋ	1
2561858	예쁜 영상과 아름다운 음악 자연스러운 풍자	1
8833990	마지막 장면이 제일 슬펐다.	1
9425190	당시에 센세이션했던.	1
9331834	킬링타임용으로도 꽤 좋고, 의외로 괜찮은 영화. 다만 게임하고 스토리가 좀 많이 다르긴 함.	1
8361374	6살 아들을 데리고 함꼐 보았습니다. 상영시간 내내 아이가 집중해서 재미 있게 보더군요. 주변에 추천할 만 합니다.	1
1605161	마틸드는 마네끄를 보고있다..마틸드는 마네끄를 보고있다..	1
10080260	반지의 제왕 시리즈중에 제일 재밌었던 최고의 작품	1
8171409	재밋게봤다 재미없다고 욕하는애들보면 명품만 찾는 된장으로밖에 안보임	1
8899201	엄마한테 더 잘해야겠다는 생각이 들게하네요ㅠ ㅠ 마음이 미어지는 영화,,	1
6863120	킬리언 머피라는 배우를 다시보게 해준 영화. 그 전 까진 그저 전형적인 미남도 아닌데 독특한 매력 있는 배우. 그 정도 느낌 뿐이였는데 말이죠..	1
2548033	자살클럽2 최고!!!	1
7473956	완벽한 드라마	1
6364098	복수도 용서도 상대방 봐가면서! 답답하지도 충격적이지도 않았습니다.	1
9376990	말이 필요없다. 최고다. 평생 소장하고 두고 두고 보고 싶은 드라마	1
9741585	이병헌 왜 연기파 배우인지 알려준 영화	1
2347492	최고. 말이 필요없음	1
5835544	뛰어난 연출. 끝없는 반전. 한 사건을 한 시즌으로 만들어버리는 디테일	1
7505051	재밌다. 항공일에 관한 애환과 직업에 대한 디테일이 살아있다	1
5517962	아름답다	1
8863215	진정 재밌네요. 정말 요즘 나온 얙션, 스릴러 영화들과 비교할수 없는 긴장감과 스릴이 있음. 앤서니퀸 그레고리펙 펄펙. 특히 앤서니퀸 최곱니다ㅠ 최고 최고	1
9064277	썽어있는 우리나라를 잘 알려주는 영화.	1
8001198	원작보단 못했지만 드라마만의 매력을 잘이끌어낸것같다. 사인방의 각기 다른 매력에 침 질질 흘리며봤던..굉장히 재미있다!!	1
9770064	저 역시 Brooke Shields 의 미모에 점수를 줍니다. 그녀의 10대 시절 미모란...	1
5774113	너무 무섭다..진짜 ㅋ	1
10248234	뀰잼이다뀰잼이라구여	1
7621191	충주성심 파이팅!	1
10276843	난 재밌었는데...ㅠㅠ 와이어가 조금 거슬리기는 했지만,.,,	1
5527070	장국영은 없지만 왕조현만으로도	1
9553585	조커보여주러갔는데 영상 넘좋고 저도 신난	1
9371278	다들 개성에 맞는 연기 잘보고 있습니다	1
971290	명작	1
7117514	어쨌든,역사는 전진한다.	1
7250555	라붐과 함께 소피 마르소 출연작 중 젤 재밌음...	1
9425032	지금보면 좀 오그라드는 장면이 많긴한데, 옛날 당시에 봤을때는 꽤 잼나게 봤던 기억이 난다. 마지막이 너무 슬프다.	1
3064010	일주일만에 다봣다.	1
7384509	으리!의 명작~암말기 시한부선고 받고 살던중 이 영화를보고나서 암이 완치되었습니다 보성형님의 으리! 덕분입니다	1
8847337	답답하다가 속시원하다가. 탱고에 감탄하다가. 콜린퍼스에 감탄하다가.	1
1328879	아... 윌리스횽.. 염색머리 넘 잘어울려..	1
9228690	same rules apply!	1
5696416	이스터섬의 싱그러운 모습과 칠레의 광활한 자연을 만날 수 있어서 즐겁네요	1
6730946	1995년은 에반게리온과 공각기동대 이 두개의 엄청난 작품이 나오는 바람에 오타쿠가 신종플루 급으로 전파 되어 버렸지	1
8155430	굿~~~최진성 감독님 파이팅ㅋㅋㅋ	1
4555099	레전드.지금 세대들이 보면 촌스럽겠지만 짐들어도좋은 헝그리아이등등	1
8022761	나 아는 미국분이 한국에서 태어나 일본에서 학교다니며 자랐는데 많은 차별과 괴롭힘속에서도 졸업해야한다는 이유하나로 버티고 졸업한날 괴롭히던 일본친구들 다 조져버렸고 그분은 졸업하고 미국으로 이민가셨다 그래도 그시절일본동경이 그리우시다고..	1
2340342	재미있게 본 영화~	1
9306671	이제서야 이런멋진영화를 알게되다니...멋진영화다	1
9503984	정말 좋은 영화입니다.	1
7311549	극장에서 봤는데 또 찾게되는 영화입니다. 공감.	1
9267967	굿굿 역시우디앨런!!	1
7438736	정말 최고의드리마다.	1
9533736	나는 희망한다. 나의 꿈을... 영화는 나에게 알게해줬다! 나의 마음속에 담겨져 있는 나의 마음을...	1
7239620	중학교 고등학교시절 세나와 프로스트 만쎌이 F1레이스를 다투던 기사를 보던게 생생하다.. 특히 멕라렌팀의 흰색과 빨강의 말보로 마킹이된 세나의 머신은 당시 최고로 빠르고 아름다운 아이콘으로 모터스포츠를 좋아하는 사람들의 동경대상이었다.. 아름다운사람	1
1584058	말이 필요없다. 그 급진성을 온몸으로 느껴보라.	1
7021767	저지드레드 요번에 나온거 17년전꺼보다 재미도없고 스토리도 몬가 어설픔 스탤론형나온 원작이 진짜 잼있음 어떻게 이게17년전영화지?솔까말 지금나왔다고해도 믿겠음 근데 평점이 이렇게 낮을줄이야 1점주는애들은 무슨생각으로 영화를보는건지?	1
9351259	내 기억에 10점줄만했다	1
7850417	살아가려면 이 세상이 얼마나 혹독한지, 그것을 알려주고 깨닫게 해주는 드라마입니다.	1
279608	내용면에서 일반 흥미위주와는 차별화 되어있다.	1
7237380	이정도면 완성도 있는 작품이지 않그래?	1
8509951	볼만햇다 액션영화가 아닌데 아쉽다	1
6900324	흥미진진...담내용이완전기대됨	1
8687214	And so it is,	1
9644772	마지막에 에미 로섬이 마놀로 구두신고 노래부를땐 정말 폭풍 감동 ㅠ.ㅠ 엔딩곡 너무 좋네여~!!	1
9769778	예고편만으로도 감동적이고 눈물이나네요..정말 좋은영화네요..요즘영화들과는 다른 마음도아프고 눈물도 나는 멋진 근사한영화입니다!!	1
8178194	어렸을때 티비에서 볼땐 완전 잼났음	1
9565669	역시나 세상에 믿을 사람없다.. 리뷰보고 안본 영화 다 재밌었음.. 다른 사람 말 믿고 안보기 전에 내가 보고 평가하는게 백배낫다 무튼 완전 재밌음 ㅠ 역시 하균신 연기력 대박 !!!	1
6126135	이스트우드 옹의 연출능력은 이 영화로 주가가 오르기 시작했다.	1
9153578	울었습니다 ㅠ..약간 막장드라마끼가 있지만 그래도 만족!	1
9631321	왜 가슴이 먹먹한가요... ???	1
7797681	추억이돋는다 돋아..!! 옛날에 본건데 아직도 장수하시고있다니 대단한 인기 !!	1
6318488	정말 이만한 애니가 없어요 지금봐도 좋음	1
6236893	꽤좋았어요	1
1136489	여기 나오는 스타들과 의상 그리고..추억에 이끌려 보았던 영화	1
9431411	지하철 내가만일...눈물난다.아무것도 모를것 같고 알아봤자 아무것도못할것 같은 장애인...나역시도 마주치면그런 맘으로 바라봤을것에 반성한다.여느 커플들처럼 사랑을 표현하고 싶은데 하지못하는 현실에 내가만일 노래에서 너무 공감했다.최고영화	1
3394785	정말 괜찮았던 브라이언 이노의 잔잔한 엔딩...	1
4194096	남자의 로망	1
554558	멋지고 감동적이다.	1
9715643	고독.. 영화의 분위기가 너무나 매력적	1
10171643	이 한마디면 된다 최고다...	1
9811020	개를 완벽하게 훔치는 방법이란 영화를 하도 인상깊게 봐서 해당 영화 감독의 기존 작품 검색하면서 감상했습니다. 전 진짜 신선하게 보았습니다. 그리고 세상에 대한 따뜻한 시각이 무엇보다도 고마운 작품이었습니다. 세 분 감독님 스탭분들 모두 건승하세요~♡	1
7091001	이건말따윈아까움 말보단일단봐야한다 최고는시간이지나도 최고지 ㅋㅋㅋ또보고싶네밑에몇명 지취향아니라고 평점그지같이주는데 지취향에 평점주는게아니라 영화 작품성을보고 점수를 줘야하는거아님?	1
6666920	아름답고 아름답다. 세계적인 무용수 피나로 이어진 사람들의 마음과 몸짓! 숨을 쉴 수 없을 정도로 압도적이다 !	1
8795536	볼만합니다, 평점이 너무 낮아서 조정합니다	1
9572647	노트북에이어 내생의 최고의 로맨스영화 등극!	1
5451782	첨으로 극장에서 본 언니의 영화... 전 좋았습니다..	1
10223381	프랑스어를 배우며 보았는데 너무 아름답고 감명깊은 영화이네요.	1
9817215	장화홍련과 함께 최고의 영화	1
9952397	와진짜 인생영화ㅜㅜ 펑펑울음ㅠㅠㅠ너무이뻐ㅜㅜ	1
9961937	이 명작이 6점대라니 스토리가 너무 탄탄해서 하나하나 다기억이 나는데...	1
6190160	외로움에 대한 다른생각이 드는 영화..... 최고에요	1
1670231	마녀유희 넘 재미있게 봤는데.....	1
8517012	개재미있어요 특히 게 짱짱맨 웃겨요	1
9201973	재밌고 좋았다 아쉬운건 총격전이 너무 정신없었다는거	1
6113182	ㅋㅋㅋㅋㅋ재미있었음. 뭔가 진짜일어날수도있겠구나 하고 ㅎㅎ	1
8940692	일베충들 오유사칭하면서 별점 깎아내리는 클라스	1
5893810	배우들이 연기를 잘했고 나름 코믹하기도 했어요	1
5785169	대박임 ㅠㅠ	1
5293854	난 디게 재미있게 봤는데ㅋㅋㅋㅋㅋㅋㅋ	1
5416451	역시.. 기가막히군 ㅋㅋ 대단함	1
8775819	완전 재미있어요 다들 어쩜 연기도 굿 작가님 글너무 잼나게쓰시고 연출님 잼나게 찍어주시고....첨으로 보기시작했는데 앞에 밀린씨즌12화를 다 봐야하나 ..?? 대박나셈 응원합니다	1
5552669	"얻은(느낀) 바가 없는 사람은 ""길 위에서 길을 묻는 사람""."	1
7268084	재미있다! 로맨틱하다!	1
8591968	라스 폰 트리에 감독은 천재였다.	1
10129143	안보신분들은 무조건 보시라고 추천하고 싶습니다. 영화에 대해 별 사전지식 없이 봤는데 엄청 몰입해서 재밌게 봤네요. 평점이 9점 이상은 되야 맞을것 같은데...	1
1731606	최근 본 영화중에 가장 좋았다.내용은 약간 뻔하지만,연출 등에 점수를 주고 싶음	1
4824426	애니메이션적 상상력은 떨어지지만 강렬한 네러티브와 주제의식으로 묵직하게 다가옴	1
6253603	결말이 재미없다는분~.. 3편있습니다.	1
9153929	해리와의 갈등과 복수가 약했고 전작보다는 아쉬움이 많이 남는 3편이다 하지만 액션신과 토비의 선과악을 매력있게 연출해냈고 마지막신까지 깔끔하게 정리했다.	1
6041813	ㅠ 여기에빠져산다능ㅠ 빠빠킥ㅋㅋ절대 맞지않앜ㅋ 무까딜 까브리 야리루 멋있어ㅠ	1
9557839	개인적으로 마음에 남는 게 많은 영화였어요 삶에 대해 다시 생각하게 되고...가족들과 주위 사람들에게 더 잘해줘야겠단 다짐을 하게 됐어요 근데 이제 상영관이 너무 없어서 원정 관람하러 멀리 타지역까지 가서 봤네요 홍보가 부족했는지 너무 아쉬워요ㅠㅠ	1
7947695	최고의 영화. ost도 정말 맘에듬	1
8842054	김강우님 마지막 장면 특별히 슬프지 않는데도 현재 저의 가족이 떠오르면서 눈물나고 정보석님 연기 푹 빠져 봤는데 특히 마지막 웃음 연기 소름 돋았어요 수고하셨어요 다른 걸 떠나서 정보석님 좋아서 남겨요	1
9822677	영화는 10점! 하지만 실제 휴그랜트와 영화에서의 역할은 전혀 성격이 반대다!	1
10134507	실재사황을바탕으로한건데 무섭고 그렇네요 좋아요	1
847063	내단짝친구지선이화이팅!!	1
